,Unnamed: 0,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
2000,280,280,fake-meta-information,None,https://www.diariodobrasil.org/paranormal-faz-revelacao-um-homem-de-farda-trara-dignidade-ao-pais-e-o-povo-o-apoiara/,tv_celebridades,2018-01-31 00:00:00,350,303,192,0,0,55,2,86,22,13,11,0,0,23,1.6785700000000001,1419,10.8214,4.68317,0.0,0.248227,0.633663
2001,2800,2800,fake-meta-information,None,https://www.diariodobrasil.org/nova-fase-da-operacao-lava-jato-podera-encarcerar-tres-ex-ministros-de-dilma/,politica,2016-05-16 00:00:00,113,105,77,0,0,13,0,32,9,4,3,0,0,2,1.33333,533,17.5,5.07619,0.00952381,0.288889,0.733333
2002,2801,2801,fake-meta-information,None,https://www.diariodobrasil.org/estudantes-militantes-do-pt-sao-flagrados-dentro-de-universidade-federal-armados-com-foice/,politica,2016-05-17 00:00:00,128,111,87,1,4,21,0,36,4,5,6,0,0,3,3.4,541,22.2,4.87387,0.018018,0.157895,0.783784
2003,2802,2802,fake-meta-information,None,https://www.diariodobrasil.org/com-medo-de-perder-a-boquinha-artistas-se-unem-contra-michel-temer/,tv_celebridades,2016-05-17 00:00:00,268,225,135,0,4,38,1,56,7,17,1,2,0,22,2.86667,1093,15.0,4.85778,0.0,0.255319,0.6
2004,2803,2803,fake-meta-information,None,https://www.diariodobrasil.org/ministro-do-stf-descobre-escuta-debaixo-de-sua-mesa/,politica,2016-05-17 00:00:00,103,92,65,0,4,14,0,32,0,3,3,0,0,4,1.375,473,11.5,5.1413,0.0,0.0652174,0.706522
2005,2804,2804,fake-meta-information,None,https://www.diariodobrasil.org/ninguem-quer-assumir-a-secretaria-de-cultura-bruna-lombardi-e-a-quarta-mulher-a-recusar-convite/,politica,2016-05-18 00:00:00,173,146,100,0,2,29,0,36,5,10,2,0,0,8,3.375,755,18.25,5.17123,0.0,0.230769,0.684932
2006,2805,2805,fake-meta-information,None,https://www.diariodobrasil.org/delcidio-no-roda-viva-o-pmdb-tambem-esta-envolvido-em-esquemas-de-propinas/,politica,2016-05-17 00:00:00,127,105,75,0,3,18,1,34,4,5,2,0,0,5,3.66667,525,17.5,5.0,0.0,0.173077,0.714286
2007,2806,2806,fake-meta-information,None,https://www.diariodobrasil.org/ministro-do-supremo-diz-que-lula-esta-mais-enrolado-que-rabo-de-leitao/,politica,2016-05-18 00:00:00,263,230,144,0,10,37,0,69,4,8,5,0,0,7,2.5384599999999997,1168,17.6923,5.07826,0.0,0.11320799999999999,0.626087
2008,2807,2807,fake-meta-information,None,https://www.diariodobrasil.org/senador-propoe-medida-drastica-que-todo-o-executivo-e-o-legislativo-renuncie-aos-mandatos/,politica,2016-05-18 00:00:00,140,123,86,0,2,25,2,34,8,4,4,0,0,7,3.4,604,24.6,4.91057,0.0,0.20339000000000002,0.699187
2009,2808,2808,fake-meta-information,None,https://www.diariodobrasil.org/zileide-silva-marcelo-cosme-e-outros-2-jornalistas-da-globo-apanharam-dos-segurancas-de-dilma/,politica,2016-05-13 00:00:00,117,102,72,0,2,12,0,30,1,2,4,0,0,2,2.1428599999999998,532,14.5714,5.21569,0.0,0.07142860000000001,0.705882
2010,2809,2809,fake-meta-information,None,https://www.diariodobrasil.org/antes-de-sairgoverno-dilma-autorizou-aumento-de-237-em-prestacoes-do-minha-casa-minha-vida/,politica,2016-05-13 00:00:00,176,143,97,0,9,15,0,40,7,2,2,0,0,4,3.66667,605,15.8889,4.23077,0.0,0.163636,0.678322
2011,281,281,fake-meta-information,None,https://www.diariodobrasil.org/laudo-medico-com-diagnostico-de-depressao-e-greve-de-fome-para-escapar-da-cadeia/,politica,2018-01-31 00:00:00,214,186,124,0,1,37,3,50,9,6,8,0,0,17,1.6470599999999997,853,10.9412,4.5860199999999995,0.0,0.172414,0.666667
2012,2810,2810,fake-meta-information,None,https://www.diariodobrasil.org/novo-ministerio-de-michel-temer-tem-7-nomes-investigados-pela-lava-jato/,politica,2016-05-13 00:00:00,234,208,137,0,1,28,1,59,9,7,3,0,0,3,2.6,1070,20.8,5.14423,0.0,0.183908,0.658654
2013,2811,2811,fake-meta-information,None,https://www.diariodobrasil.org/casa-branca-promete-apoiar-o-brasil-e-diz-que-confia-nas-instituicoes-do-pais/,sociedade_cotidiano,2016-05-13 00:00:00,119,106,77,0,0,20,0,27,6,4,2,0,1,6,2.16667,520,17.6667,4.90566,0.0,0.21276599999999998,0.7264149999999999
2014,2812,2812,fake-meta-information,None,https://www.diariodobrasil.org/novo-ministro-da-justica-promete-ordem-no-pais-atos-de-guerrilha-serao-tratados-como-crimes/,politica,2016-05-13 00:00:00,190,163,114,0,3,26,0,53,14,6,3,0,0,4,2.7,814,16.3,4.993869999999999,0.00613497,0.25316500000000003,0.699386
2015,2813,2813,fake-meta-information,None,https://www.diariodobrasil.org/farinha-do-mesmo-saco-governo-temer-vai-atras-de-lula-para-solucionar-crise-economica/,politica,2016-05-15 00:00:00,166,147,106,0,16,27,1,41,6,6,4,0,0,12,3.16667,685,24.5,4.65986,0.0,0.17647100000000002,0.7210880000000001
2016,2814,2814,fake-meta-information,None,https://www.diariodobrasil.org/dilma-ja-caiu-nao-mas-o-dente-de-renan-calheiros-sim-senador-perde-dente-durante-entrevista/,tv_celebridades,2016-12-05 00:00:00,67,55,44,0,0,9,1,18,2,3,2,0,0,0,3.0,281,13.75,5.10909,0.0,0.185185,0.8
2017,2815,2815,fake-meta-information,None,https://www.diariodobrasil.org/ministro-da-fazenda-promete-abrir-a-caixa-preta-do-ex-governo-pt-dilma-sera-desmascarada/,politica,2016-05-13 00:00:00,241,209,137,0,4,33,3,61,18,9,3,0,0,12,2.66667,1104,17.4167,5.2823,0.00478469,0.287234,0.655502
2018,2816,2816,fake-meta-information,None,https://www.diariodobrasil.org/por-55-votos-a-22-senado-aprova-afastamento-da-presidente-dilma/,politica,2016-12-05 00:00:00,118,104,72,0,1,12,0,37,3,5,4,0,0,1,2.0,505,14.8571,4.85577,0.0,0.16326500000000002,0.692308
2019,2817,2817,fake-meta-information,None,https://www.diariodobrasil.org/michel-temer-e-notificado-novo-presidente-ja-tem-compromisso-oficial-hoje-a-noite/,politica,2016-12-05 00:00:00,98,84,63,0,2,11,0,27,4,3,3,0,0,1,1.75,401,10.5,4.77381,0.0,0.18421099999999999,0.75
2020,2818,2818,fake-meta-information,None,https://www.diariodobrasil.org/a-expressao-de-lula-diz-tudo-acabou-o-sonho-dos-bandidos-fim-do-foro-de-sao-paulo/,politica,2016-12-05 00:00:00,119,98,68,0,0,14,1,32,5,3,0,0,0,11,2.625,459,12.25,4.683669999999999,0.0,0.173913,0.693878
2021,2819,2819,fake-meta-information,None,https://www.diariodobrasil.org/perdeu-a-blindagem-diario-oficial-confirma-exoneracao-de-lula/,politica,2016-12-05 00:00:00,145,126,88,1,4,17,1,40,7,10,3,0,0,3,2.375,598,15.75,4.74603,0.0,0.298246,0.6984130000000001
2022,282,282,fake-meta-information,None,https://www.diariodobrasil.org/valdemiro-se-irrita-ao-ver-satira-na-tv-pintaram-o-cara-da-minha-cor-e-o-chamaram-de-valdemijo/,tv_celebridades,2018-01-31 00:00:00,198,163,113,2,2,36,7,44,3,4,3,2,1,17,2.05882,759,9.588230000000001,4.65644,0.0,0.0875,0.6932520000000001
2023,2820,2820,fake-meta-information,None,https://www.diariodobrasil.org/cunha-tera-as-mesmas-regalias-de-dilma-salario-aviao-carro-segurancas-assessores-e-residencia/,politica,2016-12-05 00:00:00,190,159,98,1,5,17,0,62,11,1,4,0,0,4,3.44444,830,17.6667,5.22013,0.0,0.151899,0.616352
2024,2821,2821,fake-meta-information,None,https://www.diariodobrasil.org/dilma-nao-descera-a-rampa-do-planalto-sera-que-ela-vai-fugir-pelo-subterraneo/,politica,2016-10-05 00:00:00,98,86,68,0,0,15,0,25,2,6,2,0,0,5,0.923077,398,6.61538,4.62791,0.0,0.2,0.7906979999999999
2025,2822,2822,fake-meta-information,None,https://www.diariodobrasil.org/dilma-confessa-que-sabia-de-toda-palhacada-aprontada-pelo-presidente-em-exercicio-da-camara/,politica,2016-10-05 00:00:00,173,145,91,0,2,35,1,37,3,11,8,2,0,11,2.33333,716,12.0833,4.937930000000001,0.0137931,0.194444,0.627586
2026,2823,2823,fake-meta-information,None,https://www.diariodobrasil.org/o-video-que-virou-piada-na-internet-os-4-patetas-comemorando-a-anulacao-do-impeachment/,tv_celebridades,2016-10-05 00:00:00,80,67,55,0,0,9,0,23,3,5,2,0,0,4,1.3,331,6.7,4.9403,0.014925399999999998,0.25,0.820895
2027,2824,2824,fake-meta-information,None,https://www.diariodobrasil.org/enfima-despedida-dilma-fara-pronunciamento-em-cadeia-de-radio-e-tv-amanha/,politica,2016-10-05 00:00:00,135,117,83,0,2,18,0,35,4,11,2,0,0,4,1.63636,560,10.6364,4.78632,0.00854701,0.283019,0.7094020000000001
2028,2825,2825,fake-meta-information,None,https://www.diariodobrasil.org/pt-usa-metodos-do-narcotrafico-e-impoe-toque-de-recolher-no-centro-de-fortaleza-video/,politica,2016-10-05 00:00:00,103,80,62,0,2,16,5,23,3,6,1,0,0,2,1.7692299999999999,407,6.15385,5.0875,0.0125,0.230769,0.775
2029,2826,2826,fake-meta-information,None,https://www.diariodobrasil.org/exercito-esta-de-prontidao-em-todo-pais-vandalos-com-bandeiras-vermelhas-nao-serao-poupados/,politica,2016-11-05 00:00:00,391,332,189,0,4,46,2,82,28,24,5,0,2,27,3.6875,1670,20.75,5.03012,0.0,0.40625,0.569277
2030,2827,2827,fake-meta-information,None,https://www.diariodobrasil.org/presidente-da-camara-recebeu-salario-fantasma-de-universidade-estadual-durante-2-anos/,politica,2016-11-05 00:00:00,138,122,92,0,2,20,0,38,6,3,7,0,0,6,1.77778,660,13.5556,5.40984,0.0,0.155172,0.7540979999999999
2031,2828,2828,fake-meta-information,None,https://www.diariodobrasil.org/gente-boa-pau-mandado-de-lula-e-dilma-tem-3-inqueritos-no-stf/,politica,2016-10-05 00:00:00,89,80,64,0,5,10,0,29,3,4,0,0,0,1,1.5,386,13.3333,4.825,0.0,0.17948699999999998,0.8
2032,2829,2829,fake-meta-information,None,https://www.diariodobrasil.org/petista-leticia-sabatella-vai-ate-roma-denunciar-suposto-golpe-de-estado-e-e-surpreendida/,tv_celebridades,2016-10-05 00:00:00,198,176,125,0,1,28,1,52,11,5,5,1,0,6,2.75,909,22.0,5.16477,0.00568182,0.2,0.710227
2033,283,283,fake-meta-information,None,https://www.diariodobrasil.org/ratinho-denunciou-artistas-que-mamavam-na-lei-rouanet-e-agora-sofre-ameacas-de-boicote27/,tv_celebridades,2018-01-31 00:00:00,202,169,112,0,2,35,1,50,4,7,4,1,0,14,2.75,829,14.0833,4.90533,0.00591716,0.129412,0.662722
2034,2830,2830,fake-meta-information,None,https://www.diariodobrasil.org/o-circo-brasil-continua-em-cartaz-e-o-palhaco-maranhao-revoga-decisao-de-anular-impeachment/,politica,2016-10-05 00:00:00,134,114,80,0,3,16,0,37,12,3,2,0,0,3,2.8571400000000002,594,16.2857,5.21053,0.0,0.283019,0.701754
2035,2831,2831,fake-meta-information,None,https://www.diariodobrasil.org/ta-explicado-deputado-que-tentou-anular-impeachment-esta-atolado-em-dividas/,politica,2016-10-05 00:00:00,130,110,80,0,6,17,0,31,8,4,0,0,0,7,3.33333,518,18.3333,4.70909,0.0,0.25,0.727273
2036,2832,2832,fake-meta-information,None,https://www.diariodobrasil.org/delcidio-da-entrevista-e-confirma-quem-sao-os-chefoes-agi-a-mando-de-lula-e-dilma/,tv_celebridades,2016-10-05 00:00:00,41,32,25,0,0,7,0,8,3,0,1,1,0,2,2.25,137,8.0,4.28125,0.0,0.2,0.78125
2037,2833,2833,fake-meta-information,None,https://www.diariodobrasil.org/denuncia-antes-de-anular-votacao-maranhao-teria-se-encontrado-com-assessor-de-lewandowski/,politica,2016-10-05 00:00:00,127,106,74,0,3,14,0,35,5,5,1,0,0,5,3.5,527,17.6667,4.9717,0.0,0.20408199999999999,0.698113
2038,2834,2834,fake-meta-information,None,https://www.diariodobrasil.org/deputado-se-pronuncia-sobre-tentativa-de-anular-impeachment-me-formei-em-veterinaria/,politica,2016-09-05 00:00:00,160,137,97,0,0,28,0,34,14,7,2,1,0,11,1.4375,736,8.5625,5.37226,0.00729927,0.33871,0.708029
2039,2835,2835,fake-meta-information,None,https://www.diariodobrasil.org/waldir-maranhao-sera-expulso-do-pp-foi-um-ato-criminoso-ele-nao-tem-capacidade-mental/,politica,2016-09-05 00:00:00,160,144,87,0,5,26,0,40,10,10,5,0,0,7,1.77778,671,16.0,4.65972,0.00694444,0.30303,0.604167
2040,2836,2836,fake-meta-information,None,https://www.diariodobrasil.org/cardozo-confessa-que-se-encontrou-com-maranhao-para-travar-impeachment/,politica,2016-09-05 00:00:00,164,142,93,0,4,25,0,44,5,7,2,0,0,8,2.75,699,17.75,4.922540000000001,0.0,0.173913,0.65493
2041,2837,2837,fake-meta-information,None,https://www.diariodobrasil.org/renan-coloca-fim-na-palhacada-e-uma-decisao-intempestiva-uma-brincadeira-com-a-democracia/,politica,2016-09-05 00:00:00,118,101,69,0,7,17,0,30,6,4,3,0,0,6,2.42857,557,14.4286,5.51485,0.0,0.21276599999999998,0.683168
2042,2838,2838,fake-meta-information,None,https://www.diariodobrasil.org/mendes-chama-tentativa-de-barrar-impeachment-de-operacao-tabajara-foi-um-ato-circense/,politica,2016-09-05 00:00:00,139,116,76,0,1,18,2,43,4,6,1,0,0,1,3.28571,608,16.5714,5.24138,0.0,0.163934,0.655172
2043,2839,2839,fake-meta-information,None,https://www.diariodobrasil.org/dilma-mentiu-ao-dizer-que-nao-sabia-da-decisao-de-waldir-maranhao/,politica,2016-09-05 00:00:00,263,221,136,0,7,46,3,58,8,13,7,1,1,17,2.47059,1115,13.0,5.04525,0.00904977,0.201923,0.6153850000000001
2044,284,284,fake-meta-information,None,https://www.diariodobrasil.org/fim-da-linha-ministro-do-stj-nega-habeas-corpus-a-lula/,politica,2018-01-31 00:00:00,220,191,124,1,7,28,4,57,7,14,3,0,0,8,2.41667,905,15.9167,4.73822,0.0,0.247059,0.649215
2045,2840,2840,fake-meta-information,None,https://www.diariodobrasil.org/renan-suspende-sessao-no-senado-petistas-se-descabelam-e-dao-show-de-gritarias/,politica,2016-09-05 00:00:00,121,109,78,1,0,22,0,35,3,6,3,0,0,7,2.0,581,18.1667,5.33028,0.0,0.157895,0.715596
2046,2841,2841,fake-meta-information,None,https://www.diariodobrasil.org/pau-mandado-ato-de-anulacao-de-impeachment-foi-escrito-por-cardozo-e-um-escandalo/,politica,2016-09-05 00:00:00,136,119,81,0,4,19,0,41,4,6,5,0,0,3,2.42857,579,17.0,4.86555,0.0,0.166667,0.680672
2047,2842,2842,fake-meta-information,None,https://www.diariodobrasil.org/stf-podera-anular-decisao-do-embusteiro-trapalhao-impeachment-nao-sera-anulado/,politica,2016-09-05 00:00:00,141,127,79,0,7,26,0,37,8,6,5,0,0,7,2.0,644,18.1429,5.070869999999999,0.00787402,0.22222199999999998,0.622047
2048,2843,2843,fake-meta-information,None,https://www.diariodobrasil.org/sampaio-vamos-anular-esse-ato-vergonhoso-que-contou-com-a-ajuda-do-governo-corrupto-do-pt/,politica,2016-09-05 00:00:00,139,116,76,0,3,20,1,33,8,7,4,0,0,9,2.55556,582,12.8889,5.01724,0.0,0.283019,0.655172
2049,2844,2844,fake-meta-information,None,https://www.diariodobrasil.org/deputado-que-tomou-decisao-maluca-de-anular-impeachment-podera-ser-afastado/,politica,2016-09-05 00:00:00,135,112,74,0,3,17,0,35,6,5,5,0,0,3,2.55556,571,12.4444,5.09821,0.0,0.211538,0.660714
2050,2845,2845,fake-meta-information,None,https://www.diariodobrasil.org/magno-malta-tranquiliza-a-nacao-impeachment-continua-vamos-dar-baixa-na-carteira-de-dilma/,politica,2016-09-05 00:00:00,95,80,62,0,3,18,0,25,5,1,3,1,0,7,2.1428599999999998,385,11.4286,4.8125,0.0,0.139535,0.775
2051,2846,2846,fake-meta-information,None,https://www.diariodobrasil.org/senadora-ana-amelia-ele-e-do-meu-partido-mas-nao-iremos-tolerar-a-desordem-no-pais/,politica,2016-09-05 00:00:00,113,103,77,0,2,19,1,29,2,6,3,0,0,8,2.0,497,20.6,4.82524,0.0,0.166667,0.7475729999999999
2052,2847,2847,fake-meta-information,None,https://www.diariodobrasil.org/lava-jato-vai-pegar-lula-campanha-do-ex-presidente-recebeu-propina-de-r-60-milhoes-em-2006/,politica,2016-06-05 00:00:00,185,174,106,0,5,19,0,53,2,3,2,0,0,5,1.22222,789,19.3333,4.53448,0.0,0.06944439999999999,0.6091949999999999
2053,2848,2848,fake-meta-information,None,https://www.diariodobrasil.org/nome-de-tiririca-apareceu-nas-delacoes-de-delcidio-deputado-se-negou-a-receber-propina/,politica,2016-07-05 00:00:00,359,323,200,0,5,59,2,93,7,23,10,3,0,32,1.5,1568,13.4583,4.85449,0.00309598,0.19736800000000002,0.6191949999999999
2054,2849,2849,fake-meta-information,None,https://www.diariodobrasil.org/defensora-numero-1-de-dilma-tera-que-arrumar-um-bom-advogado/,politica,2016-07-05 00:00:00,190,165,117,0,2,29,1,55,5,6,10,0,0,7,2.5,819,16.5,4.96364,0.0,0.13095199999999999,0.709091
2055,285,285,fake-meta-information,None,https://www.diariodobrasil.org/previsoes-de-carlinhos-20172018-lula-preso-temer-fora-alvaro-dias-presidente-e-novo-acidente-aereo/,tv_celebridades,2018-01-31 00:00:00,155,130,86,0,0,16,1,40,8,7,3,0,0,2,2.77778,578,14.4444,4.44615,0.0,0.267857,0.661538
2056,2850,2850,fake-meta-information,None,https://www.diariodobrasil.org/dilma-condena-michel-temer-e-diz-que-a-guerrilheira-vai-lutar-ate-o-fim/,politica,2016-07-05 00:00:00,175,145,100,0,2,26,1,42,4,6,2,0,0,3,2.5,682,12.0833,4.70345,0.0,0.147059,0.689655
2057,2851,2851,fake-meta-information,None,https://www.diariodobrasil.org/ex-ministro-da-fazenda-vai-ser-preso-pela-lava-jato-agora-falta-o-outro/,politica,2016-09-05 00:00:00,121,108,69,0,0,23,2,25,3,8,10,0,0,9,1.44444,534,12.0,4.94444,0.0,0.229167,0.638889
2058,2852,2852,fake-meta-information,None,https://www.diariodobrasil.org/apos-quebrar-a-petrobras-dilma-esta-acabando-com-a-cef/,politica,2016-09-05 00:00:00,91,77,55,0,5,10,0,24,5,1,2,0,0,1,2.33333,318,12.8333,4.1298699999999995,0.0,0.17647100000000002,0.714286
2059,2853,2853,fake-meta-information,None,https://www.diariodobrasil.org/stand-up-dilma-presidenta-comete-mais-um-crime-assassinato-da-lingua-portuguesa/,politica,2016-05-05 00:00:00,77,68,56,0,3,7,0,23,5,3,0,1,0,6,1.5,322,11.3333,4.73529,0.0,0.266667,0.8235290000000001
2060,2854,2854,fake-meta-information,None,https://www.diariodobrasil.org/fim-da-linha-para-cunha-maioria-do-stf-votou-a-favor-do-afastamento-e-suspensao-do-mandato/,politica,2016-05-05 00:00:00,117,103,62,0,2,6,0,38,1,2,0,0,0,1,2.0,482,14.7143,4.67961,0.0,0.0681818,0.601942
2061,2855,2855,fake-meta-information,None,https://www.diariodobrasil.org/proxima-segunda-9-tem-bomba-no-senado-delcidio-ira-a-ccj-para-delatar-renan-e-lula/,politica,2016-05-05 00:00:00,254,234,144,0,9,32,0,72,6,7,5,0,0,9,1.66667,1096,19.5,4.6837599999999995,0.0,0.125,0.6153850000000001
2062,2856,2856,fake-meta-information,None,https://www.diariodobrasil.org/assassina-que-matou-a-propria-mae-recebe-indulto-para-comemorar-dia-das-maes/,politica,2016-06-05 00:00:00,242,217,137,0,0,33,0,69,15,4,4,0,0,4,2.08333,1047,18.0833,4.82488,0.0,0.186275,0.631336
2063,2857,2857,fake-meta-information,None,https://www.diariodobrasil.org/revista-forbes-massacra-eduardo-cunha-fim-do-politico-mais-corrupto-e-poderoso-do-brasil/,politica,2016-05-05 00:00:00,136,110,71,1,3,18,0,35,9,6,5,0,0,4,3.71429,557,15.7143,5.06364,0.018181799999999998,0.283019,0.645455
2064,2858,2858,fake-meta-information,None,https://www.diariodobrasil.org/forca-tarefa-da-lava-jato-fara-coletiva-as-14hs-paradeiro-de-lula-e-desconhecido/,politica,2016-06-05 00:00:00,154,143,99,0,2,25,0,36,8,5,7,0,0,10,1.1,659,14.3,4.60839,0.00699301,0.213115,0.692308
2065,2859,2859,fake-meta-information,None,https://www.diariodobrasil.org/relatorio-da-pf-pimentel-e-o-coordenador-de-uma-organizacao-criminosa/,politica,2016-06-05 00:00:00,159,132,90,0,7,18,0,45,7,5,4,0,0,6,4.5,679,22.0,5.14394,0.00757576,0.190476,0.681818
2066,286,286,fake-meta-information,None,https://www.diariodobrasil.org/disseram-para-dilma-que-o-email-dela-esta-armazenado-na-nuvem-vejam-a-confusao-ela-fez/,politica,2018-01-31 00:00:00,191,157,106,0,6,26,3,43,11,9,0,0,0,12,1.7894700000000001,768,8.263160000000001,4.891719999999999,0.0318471,0.28985500000000003,0.6751590000000001
2067,2860,2860,fake-meta-information,None,https://www.diariodobrasil.org/folha-fotografo-de-lula-tem-salario-maior-do-que-ministros-do-stf/,politica,2016-04-05 00:00:00,205,174,103,0,12,15,1,56,7,5,1,0,0,8,1.55,791,8.7,4.54598,0.00574713,0.169014,0.591954
2068,2861,2861,fake-meta-information,None,https://www.diariodobrasil.org/janot-confirma-lula-e-o-chefe-da-organizacao-criminosa-que-tomou-de-assalto-os-cofres-publicos12/,politica,2016-05-05 00:00:00,147,127,85,0,4,14,0,40,11,4,2,0,0,7,2.8571400000000002,610,18.1429,4.80315,0.0,0.277778,0.669291
2069,2862,2862,fake-meta-information,None,https://www.diariodobrasil.org/aecio-neves-e-destaque-no-antagonista-delacao-da-oas-podera-enterrar-politicamente-o-senador/,politica,2016-04-05 00:00:00,203,176,126,0,8,35,1,48,3,8,11,0,0,7,2.07692,881,13.5385,5.00568,0.00568182,0.13253,0.715909
2070,2863,2863,fake-meta-information,None,https://www.diariodobrasil.org/jornalista-diz-que-lula-esta-com-depressao-e-chateado/,politica,2016-04-05 00:00:00,137,121,83,0,1,20,1,38,5,2,2,0,0,6,2.66667,594,20.1667,4.90909,0.0,0.12069,0.68595
2071,2864,2864,fake-meta-information,None,https://www.diariodobrasil.org/silvio-volta-das-ferias-em-miami-e-nao-descarta-possibilidade-de-ser-candidato-a-presidencia/,sociedade_cotidiano,2016-03-05 00:00:00,161,145,100,0,3,23,0,44,9,9,5,0,0,8,2.28571,725,20.7143,5.0,0.0,0.26865700000000003,0.689655
2072,2865,2865,fake-meta-information,None,https://www.diariodobrasil.org/pgr-recebe-documento-pedindo-interdicao-de-dilma-por-estar-mentalmente-enferma/,politica,2016-05-05 00:00:00,198,171,116,1,4,31,1,49,5,17,8,0,0,8,2.45455,839,15.5455,4.90643,0.0,0.275,0.678363
2073,2866,2866,fake-meta-information,None,https://www.diariodobrasil.org/teori-zavascki-determina-afastamento-imediato-de-eduardo-cunha/,politica,2016-05-05 00:00:00,108,97,61,0,4,15,2,35,3,3,2,0,0,2,1.5714299999999999,511,13.8571,5.26804,0.0,0.12,0.628866
2074,2867,2867,fake-meta-information,None,https://www.diariodobrasil.org/pedido-de-prisao-preventiva-de-lula-chega-na-maos-de-sergio-moro/,politica,2016-03-05 00:00:00,242,220,126,0,4,33,4,69,10,5,8,0,0,2,1.83333,1003,18.3333,4.55909,0.0,0.147059,0.5727270000000001
2075,2868,2868,fake-meta-information,None,https://www.diariodobrasil.org/delcidio-corre-o-risco-de-cair-nas-maos-de-sergio-moro-e-avisa-se-eu-for-lula-vai-junto/,politica,2016-04-05 00:00:00,138,119,85,0,1,17,4,38,3,7,2,2,0,4,2.375,525,14.875,4.41176,0.00840336,0.181818,0.714286
