,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
3008,0.06666666666666667,0.43333333333333335,0.018,0.966,0.015,-0.2115
3009,0.0,0.0,0.042,0.958,0.0,-0.8689
301,0.11500000000000002,0.45500000000000007,0.019,0.973,0.008,-0.9362
3010,0.0,0.0,0.036,0.956,0.008,-0.8074
3011,0.016666666666666666,0.5333333333333333,0.015,0.985,0.0,-0.7303
3012,0.0,0.08333333333333333,0.039,0.954,0.006,-0.9231
3013,-0.4,1.0,0.028,0.965,0.008,-0.886
3014,-0.8000000000000002,1.0,0.054,0.938,0.008,-0.9819
3015,0.005303030303030295,0.5696969696969697,0.032,0.966,0.002,-0.9968
3016,-0.30000000000000004,0.9666666666666667,0.027,0.962,0.011,-0.7003
3017,0.0,1.0,0.033,0.967,0.0,-0.9856
3018,0.0,0.0,0.039,0.951,0.009,-0.9217
3019,0.0,1.0,0.025,0.973,0.001,-0.9617
302,0.5,1.0,0.029,0.971,0.0,-0.9413
3020,0.175,0.975,0.023,0.967,0.01,-0.8402
3021,-0.24000000000000005,0.76,0.024,0.967,0.009,-0.9251
3022,0.14166666666666666,0.8333333333333334,0.03,0.97,0.0,-0.9776
3023,-0.14666666666666667,0.6966666666666667,0.031,0.962,0.007,-0.9908
3024,0.03333333333333333,0.06666666666666667,0.028,0.957,0.015,-0.5215
3025,0.0875,0.6875,0.013,0.978,0.008,-0.3071
3026,0.0,0.0,0.016,0.968,0.016,0.1012
3027,0.0,0.0,0.01,0.99,0.0,-0.5267
3028,0.35,0.95,0.041,0.952,0.007,-0.9666
3029,0.05,0.3375,0.027,0.968,0.005,-0.9327
303,-0.2800000000000001,0.38000000000000006,0.06,0.929,0.011,-0.9819
3030,0.17916666666666664,0.8583333333333334,0.03,0.959,0.011,-0.9596
3031,0.12,0.95,0.015,0.976,0.009,-0.5267
3032,0.0,0.0,0.026,0.972,0.002,-0.9742
3033,-0.5,0.55,0.027,0.97,0.003,-0.9485
3034,0.0,0.25,0.019,0.981,0.0,-0.8402
3035,0.03333333333333333,0.06666666666666667,0.045,0.952,0.004,-0.9821
3036,-0.26666666666666666,0.5,0.023,0.974,0.003,-0.9831
3037,-0.469047619047619,0.8511904761904763,0.023,0.977,0.0,-0.9909
3038,0.0,0.07692307692307693,0.027,0.973,0.0,-0.9776
3039,0.12083333333333332,0.4291666666666667,0.033,0.956,0.011,-0.9888
304,0.06666666666666668,0.46965811965811965,0.019,0.978,0.003,-0.9681
3040,0.125,0.6,0.026,0.969,0.005,-0.9499
3041,-0.25,0.9125,0.026,0.95,0.025,0.2732
3042,0.1,0.1,0.019,0.972,0.008,-0.765
3043,-0.07916666666666666,0.5916666666666667,0.019,0.981,0.0,-0.9447
3044,-0.4,0.55,0.021,0.971,0.009,-0.8225
3045,0.6,0.9,0.005,0.967,0.028,0.8567
3046,0.07142857142857141,0.6714285714285714,0.017,0.955,0.028,0.9476
3047,-0.30000000000000004,0.9666666666666667,0.023,0.971,0.007,-0.8641
3048,0.7,0.9,0.041,0.942,0.017,-0.7184
3049,0.07500000000000001,0.7,0.024,0.964,0.012,-0.7757
305,0.05000000000000002,0.5,0.027,0.973,0.0,-0.9705
3050,0.0,0.0,0.011,0.989,0.0,-0.8221
3051,-0.38333333333333336,0.5333333333333333,0.012,0.973,0.015,0.4767
3052,0.0,1.0,0.03,0.954,0.016,-0.6933
3053,0.43333333333333335,0.6666666666666666,0.029,0.958,0.013,-0.8906
3054,0.175,0.475,0.027,0.965,0.008,-0.964
3055,0.2,0.85,0.005,0.995,0.0,-0.296
3056,0.0,0.0,0.049,0.945,0.006,-0.9361
3057,0.020833333333333332,0.03333333333333333,0.036,0.964,0.0,-0.9612
3058,-0.17500000000000004,0.775,0.03,0.961,0.009,-0.9874
3059,0.0,0.0,0.034,0.94,0.027,-0.5267
306,0.08999999999999996,0.8117948717948718,0.027,0.963,0.01,-0.9777
3060,0.1888888888888889,0.4527777777777778,0.019,0.975,0.006,-0.8529
3061,-0.28888888888888886,0.49722222222222223,0.026,0.972,0.001,-0.9892
3062,0.22500000000000003,0.38148148148148153,0.012,0.985,0.002,-0.8271
3063,-0.08000000000000002,0.6300000000000001,0.027,0.963,0.01,-0.9556
3064,0.7,0.9,0.025,0.969,0.006,-0.9536
3065,-0.8,1.0,0.039,0.961,0.0,-0.9696
3066,-0.02037037037037038,0.5870370370370371,0.024,0.973,0.003,-0.9834
3067,-0.6666666666666666,1.0,0.041,0.931,0.027,-0.5372
3068,-0.11666666666666665,0.3,0.034,0.959,0.007,-0.9704
3069,0.023039215686274518,0.6990196078431372,0.034,0.962,0.004,-0.9968
307,0.029166666666666667,0.5333333333333333,0.034,0.961,0.005,-0.9898
3070,-0.2,0.775,0.039,0.957,0.004,-0.988
3071,0.0,0.0,0.009,0.991,0.0,-0.296
3072,0.02499999999999998,0.69375,0.025,0.959,0.016,-0.8708
3073,0.016666666666666666,0.4166666666666667,0.046,0.954,0.0,-0.9042
3074,1.0,0.9,0.018,0.939,0.043,0.959
3075,0.0,0.0,0.01,0.99,0.0,-0.5267
3076,0.0,0.0,0.009,0.982,0.009,0.1695
3077,-0.27999999999999997,0.9,0.029,0.957,0.015,-0.8316
3078,0.0125,0.25,0.028,0.97,0.002,-0.9744
3079,-0.19333333333333333,0.46333333333333326,0.047,0.946,0.008,-0.9704
308,-0.4,0.55,0.013,0.979,0.007,-0.5423
3080,-0.025000000000000005,0.5833333333333334,0.036,0.954,0.01,-0.9918
3081,0.7,0.9,0.026,0.964,0.01,-0.7515
3082,0.0,0.0,0.025,0.969,0.006,-0.8074
3083,0.0,0.0,0.02,0.972,0.009,-0.4019
3084,0.24999999999999997,0.8374999999999999,0.009,0.973,0.017,0.7902
3085,-0.2166666666666667,0.7416666666666667,0.022,0.967,0.011,-0.8133
3086,-0.08333333333333333,0.525,0.014,0.978,0.009,-0.802
3087,0.12999999999999998,0.6799999999999999,0.031,0.959,0.01,-0.871
3088,-0.1,0.2,0.027,0.967,0.006,-0.9249
3089,0.0,0.0,0.016,0.981,0.003,-0.9094
309,-0.05,0.35454545454545455,0.022,0.976,0.003,-0.9536
3090,0.0,0.0,0.03,0.946,0.023,-0.508
3091,-0.17500000000000002,0.775,0.029,0.971,0.0,-0.9413
3092,-0.05,0.55,0.016,0.984,0.0,-0.8832
3093,0.375,0.95,0.048,0.931,0.021,-0.9158
3094,0.22333333333333333,0.5266666666666666,0.027,0.971,0.002,-0.9816
3095,0.0,0.25,0.016,0.984,0.0,-0.8402
3096,0.03333333333333333,0.06666666666666667,0.031,0.966,0.003,-0.9678
3097,-0.5916666666666668,0.7666666666666667,0.012,0.988,0.0,-0.8402
3098,-0.5,0.7999999999999999,0.018,0.973,0.009,-0.7717
3099,-0.8,1.0,0.006,0.994,0.0,-0.296
31,0.0,0.0,0.019,0.981,0.0,-0.5707
310,0.21111111111111117,0.3000000000000001,0.033,0.961,0.006,-0.9737
3100,0.13333333333333333,0.5333333333333333,0.041,0.958,0.001,-0.9948
3101,0.6,0.9,0.036,0.947,0.017,-0.6147
3102,0.0,0.0,0.012,0.988,0.0,-0.4939
3103,-0.012500000000000011,0.65,0.02,0.974,0.006,-0.8625
3104,-0.7200000000000001,0.9099999999999999,0.021,0.974,0.005,-0.9337
3105,-0.2875,1.0,0.014,0.986,0.0,-0.8736
3106,0.057272727272727274,0.890909090909091,0.02,0.973,0.007,-0.8627
3107,-0.34523809523809523,0.591941391941392,0.023,0.971,0.006,-0.9825
3108,0.425,0.7749999999999999,0.016,0.98,0.004,-0.7717
3109,0.0,0.0,0.015,0.979,0.006,-0.8638
311,-0.03333333333333336,0.9249999999999999,0.033,0.96,0.007,-0.9895
3110,0.35555555555555557,0.6944444444444443,0.018,0.977,0.005,-0.8979
3111,0.2125,0.75,0.028,0.972,0.0,-0.9287
3112,-0.8,1.0,0.014,0.986,0.0,-0.5267
3113,0.325,0.95,0.029,0.944,0.027,0.2023
3114,0.0,1.0,0.009,0.991,0.0,-0.6808
3115,0.0,0.0,0.023,0.973,0.004,-0.8934
3116,-0.1,0.2,0.016,0.984,0.0,-0.8118
3117,0.0,0.5833333333333334,0.022,0.978,0.0,-0.8402
3118,-0.2916666666666667,0.5916666666666667,0.024,0.965,0.011,-0.9556
3119,-0.26666666666666666,0.9166666666666666,0.014,0.981,0.005,-0.5994
312,0.2,0.30000000000000004,0.035,0.962,0.003,-0.9831
3120,0.0,0.0,0.006,0.986,0.008,0.2342
3121,-0.13958333333333334,0.4,0.015,0.983,0.002,-0.964
3122,0.019047619047619053,0.33095238095238094,0.033,0.963,0.003,-0.9876
3123,0.11666666666666664,0.8166666666666668,0.017,0.962,0.021,0.7125
3124,0.0,0.0,0.042,0.948,0.01,-0.9653
3125,0.0,0.0,0.028,0.973,0.0,-0.8402
3126,-0.5875,0.775,0.027,0.973,0.0,-0.9903
3127,-0.09,0.8099999999999999,0.022,0.967,0.011,-0.9477
3128,0.15,0.2875,0.062,0.921,0.017,-0.9552
3129,0.125,0.7083333333333334,0.035,0.965,0.0,-0.9946
313,0.0,0.25,0.007,0.993,0.0,-0.296
3130,-0.05500000000000001,0.8300000000000001,0.017,0.977,0.006,-0.9661
3131,0.2,0.30000000000000004,0.026,0.974,0.0,-0.9081
3132,0.0,0.0,0.007,0.979,0.013,0.505
3133,0.0,0.0,0.043,0.957,0.0,-0.9657
3134,0.0,0.75,0.024,0.969,0.007,-0.7579
3135,-0.35833333333333334,0.6999999999999998,0.036,0.964,0.0,-0.9961
3136,0.0,0.0,0.015,0.98,0.005,-0.6256
3137,0.019047619047619053,0.33095238095238094,0.036,0.961,0.003,-0.9906
3138,-0.16,0.65,0.02,0.978,0.002,-0.9565
3139,-0.11666666666666668,0.5423076923076923,0.044,0.956,0.0,-0.9709
314,-0.05520833333333333,0.10833333333333334,0.025,0.969,0.006,-0.9844
3140,0.1875,0.75,0.009,0.978,0.013,0.4451
3141,0.3,0.725,0.018,0.97,0.012,-0.4238
3142,0.0,0.0,0.019,0.974,0.006,-0.5994
3143,0.0,0.0,0.027,0.973,0.0,-0.9523
3144,0.09999999999999998,0.7583333333333333,0.03,0.965,0.005,-0.9901
3145,0.01388888888888889,0.3861111111111111,0.022,0.976,0.002,-0.9877
3146,0.1,0.4,0.026,0.971,0.004,-0.9022
3147,-0.20000000000000004,0.39999999999999997,0.027,0.968,0.004,-0.9574
3148,0.0,0.0,0.033,0.967,0.0,-0.9737
3149,0.03749999999999999,0.8125,0.026,0.969,0.005,-0.981
315,-0.21000000000000002,0.44000000000000006,0.021,0.971,0.008,-0.9212
3150,-0.13333333333333333,0.6000000000000001,0.012,0.97,0.018,0.802
3151,0.05,1.0,0.03,0.97,0.0,-0.9883
3152,-0.4,0.5,0.03,0.96,0.01,-0.8958
3153,0.05000000000000002,0.5,0.045,0.953,0.002,-0.9853
3154,-0.8,1.0,0.017,0.983,0.0,-0.6808
3155,-0.06666666666666667,0.6333333333333333,0.017,0.977,0.006,-0.9259
3156,-0.4,1.0,0.029,0.967,0.003,-0.9701
3157,-0.09333333333333334,0.48,0.025,0.96,0.014,-0.6775
3158,-0.022222222222222237,0.5555555555555555,0.012,0.972,0.017,0.8159
3159,0.0,1.0,0.036,0.958,0.006,-0.913
316,0.026666666666666672,0.46333333333333326,0.021,0.979,0.0,-0.7184
3160,-0.14,0.82,0.027,0.97,0.003,-0.9882
3161,0.07142857142857142,0.75,0.006,0.992,0.002,-0.4404
3162,-0.8,1.0,0.013,0.961,0.026,0.6486
3163,-0.09833333333333334,0.18833333333333332,0.049,0.944,0.007,-0.9936
3164,0.425,0.7749999999999999,0.025,0.947,0.028,0.6802
3165,0.0,0.55,0.056,0.922,0.022,-0.9572
3166,0.0,0.0,0.026,0.972,0.002,-0.9531
3167,-0.4000000000000001,0.75,0.026,0.968,0.006,-0.9747
3168,0.44999999999999996,0.55,0.01,0.985,0.006,-0.3818
3169,0.059999999999999984,0.44000000000000006,0.025,0.969,0.006,-0.9636
317,0.33181818181818173,0.6584415584415585,0.038,0.953,0.009,-0.9861
3170,-0.17500000000000002,0.375,0.037,0.96,0.003,-0.9741
3171,0.15,0.5666666666666667,0.037,0.953,0.01,-0.9924
3172,0.315,0.66,0.022,0.96,0.018,-0.3182
3173,0.07777777777777778,0.18888888888888888,0.024,0.969,0.007,-0.9658
3174,0.0,0.0,0.02,0.976,0.004,-0.9095
3175,0.16666666666666666,0.5,0.015,0.983,0.002,-0.9337
3176,-0.024074074074074088,0.5240740740740741,0.018,0.976,0.006,-0.9607
3177,0.0,0.0,0.029,0.971,0.0,-0.9657
3178,0.45,0.7,0.016,0.978,0.006,-0.9477
3179,0.2333333333333333,0.37777777777777777,0.021,0.972,0.007,-0.8303
318,0.01888888888888889,0.24444444444444446,0.025,0.97,0.005,-0.9847
3180,0.0,0.0,0.011,0.975,0.014,0.4019
3181,-0.08333333333333334,0.42083333333333334,0.019,0.973,0.008,-0.9231
3182,0.0,0.25,0.02,0.98,0.0,-0.9657
3183,0.0,0.0,0.052,0.94,0.009,-0.9147
3184,-0.16,0.65,0.04,0.953,0.006,-0.9717
3185,0.1,0.4,0.033,0.963,0.004,-0.975
3186,0.15999999999999998,0.49000000000000005,0.024,0.971,0.005,-0.8779
3187,-0.07500000000000001,0.5666666666666667,0.038,0.959,0.003,-0.9954
3188,0.0,0.0,0.033,0.96,0.007,-0.7964
3189,0.0,0.5625,0.068,0.924,0.008,-0.9875
319,0.0,0.25,0.022,0.966,0.012,-0.6634
3190,-0.2,0.25,0.03,0.97,0.0,-0.9778
3191,0.2,0.275,0.033,0.961,0.006,-0.987
3192,0.04722222222222224,0.5305555555555556,0.032,0.965,0.003,-0.9897
3193,0.0,0.75,0.008,0.972,0.02,0.5622
3194,-0.040000000000000015,0.5299999999999999,0.03,0.956,0.014,-0.9729
3195,0.0,0.0,0.017,0.98,0.003,-0.7725
3196,0.21923076923076923,0.5487179487179488,0.018,0.974,0.008,-0.9587
3197,0.175,0.325,0.021,0.974,0.005,-0.9552
3198,0.0,1.0,0.032,0.966,0.002,-0.9682
3199,0.275,0.325,0.033,0.964,0.003,-0.9756
32,0.19999999999999998,0.43809523809523815,0.012,0.98,0.008,-0.1366
320,0.18,0.41,0.034,0.958,0.008,-0.9764
3200,-0.14,0.27999999999999997,0.017,0.981,0.002,-0.9305
3201,0.29333333333333333,0.8266666666666665,0.017,0.971,0.013,-0.497
3202,-1.0,1.0,0.054,0.936,0.01,-0.9671
3203,0.0,1.0,0.029,0.971,0.0,-0.9595
3204,-0.20119047619047617,0.3476190476190476,0.024,0.974,0.003,-0.9857
3205,-0.8,1.0,0.019,0.981,0.0,-0.9274
3206,0.5166666666666666,0.8166666666666665,0.028,0.961,0.011,-0.8003
3207,0.17496279761904765,0.5190476190476191,0.046,0.922,0.032,-0.5713
3208,0.07333333333333332,0.9200000000000002,0.018,0.965,0.017,0.4019
3209,0.2,0.30000000000000004,0.026,0.97,0.004,-0.9195
321,-0.4,1.0,0.033,0.961,0.007,-0.9688
3210,-0.10769230769230768,0.37692307692307697,0.015,0.979,0.005,-0.9419
3211,0.18750000000000006,0.53,0.027,0.966,0.007,-0.9735
3212,0.0,0.0,0.032,0.968,0.0,-0.9801
3213,0.0,0.0,0.012,0.972,0.015,0.2732
3214,-0.003703703703703714,0.44259259259259265,0.031,0.964,0.005,-0.9859
3215,0.0,0.4,0.021,0.979,0.0,-0.8807
3216,0.0,0.0,0.026,0.965,0.009,-0.6369
3217,0.1576923076923077,0.5038461538461539,0.036,0.959,0.006,-0.9896
3218,0.07968749999999998,0.85,0.026,0.968,0.006,-0.9755
3219,0.7,0.9,0.016,0.956,0.027,0.7717
322,0.05555555555555555,0.3111111111111111,0.021,0.979,0.0,-0.959
3220,0.0625,0.5,0.043,0.954,0.003,-0.9875
3221,0.3958333333333333,0.6416666666666666,0.013,0.976,0.011,-0.4019
3222,0.06666666666666667,0.7999999999999999,0.027,0.97,0.003,-0.9845
3223,-0.2,0.525,0.029,0.968,0.004,-0.9776
3224,-0.4,1.0,0.017,0.983,0.0,-0.8807
3225,0.08308080808080807,0.26767676767676774,0.015,0.98,0.005,-0.9456
3226,0.02,0.13,0.024,0.974,0.002,-0.9653
3227,0.135,0.5499999999999999,0.017,0.98,0.003,-0.8779
3228,0.1,0.4,0.007,0.993,0.0,-0.296
3229,0.011111111111111112,0.5481481481481482,0.036,0.961,0.003,-0.9955
323,-0.35,0.9,0.03,0.965,0.005,-0.9536
3230,-0.5,0.9800000000000001,0.03,0.95,0.02,-0.7579
3231,-0.15000000000000002,0.6083333333333333,0.033,0.958,0.009,-0.9896
3232,0.4017045454545454,0.6181818181818182,0.029,0.968,0.003,-0.9647
3233,0.7,0.9,0.014,0.98,0.006,-0.816
3234,0.0,0.5,0.02,0.975,0.005,-0.9856
3235,0.0,0.0,0.024,0.976,0.0,-0.8807
3236,-0.125,0.6,0.024,0.976,0.0,-0.9413
3237,0.04074074074074074,0.7648148148148147,0.024,0.972,0.004,-0.9528
3238,0.7,0.9,0.022,0.974,0.005,-0.8723
3239,0.0,0.25,0.043,0.957,0.0,-0.9709
324,0.0,0.0,0.096,0.889,0.015,-0.9838
3240,0.0,0.0,0.014,0.981,0.005,-0.5994
3241,0.6,0.95,0.041,0.953,0.006,-0.9337
3242,0.0,0.22142857142857145,0.025,0.975,0.0,-0.9826
3243,0.3520833333333333,0.8916666666666667,0.022,0.964,0.014,-0.7556
3244,0.0,0.625,0.036,0.961,0.003,-0.9387
3245,0.6,0.9,0.042,0.947,0.011,-0.9728
3246,0.09166666666666666,0.3583333333333333,0.012,0.982,0.006,-0.3542
3247,0.016666666666666666,0.6666666666666666,0.05,0.947,0.003,-0.9753
3248,0.008333333333333333,0.39166666666666666,0.038,0.949,0.013,-0.9507
3249,0.12291666666666666,0.63125,0.03,0.96,0.011,-0.9793
325,0.0,0.0,0.034,0.966,0.0,-0.8541
3250,0.0,0.0,0.034,0.963,0.003,-0.9859
3251,-0.3125,0.8,0.02,0.975,0.004,-0.9499
3252,-0.08,0.51,0.023,0.977,0.0,-0.975
3253,0.0,0.0,0.025,0.974,0.002,-0.9653
3254,-0.1527777777777778,0.5666666666666667,0.031,0.962,0.007,-0.9904
3255,-0.32222222222222224,0.5722222222222223,0.015,0.98,0.005,-0.9049
3256,0.0,1.0,0.032,0.968,0.0,-0.9843
3257,-0.3333333333333333,0.7142857142857143,0.026,0.97,0.004,-0.9622
3258,0.18,0.6,0.027,0.968,0.006,-0.9477
3259,0.0,0.0,0.017,0.983,0.0,-0.9146
326,0.32142857142857145,0.7714285714285715,0.027,0.964,0.009,-0.9824
3260,0.0,0.0,0.063,0.916,0.021,-0.987
3261,0.0,0.125,0.038,0.959,0.003,-0.9783
3262,0.0,0.0,0.036,0.962,0.003,-0.9709
3263,0.0,0.375,0.03,0.97,0.0,-0.9657
3264,-0.23333333333333336,0.6666666666666666,0.03,0.968,0.002,-0.9555
3265,0.0,0.25,0.014,0.982,0.003,-0.7945
3266,-0.2916666666666667,0.4291666666666667,0.027,0.97,0.003,-0.9737
3267,0.1875,0.675,0.033,0.951,0.016,-0.8677
3268,0.13541666666666666,0.6458333333333333,0.02,0.975,0.005,-0.9677
3269,0.15000000000000002,0.30000000000000004,0.028,0.97,0.002,-0.9215
327,0.125,0.20833333333333334,0.04,0.954,0.006,-0.991
3270,0.2625,0.4016826923076923,0.027,0.945,0.028,0.5565
3271,0.06785714285714285,0.8071428571428572,0.027,0.97,0.003,-0.9531
3272,-0.1,0.6567307692307692,0.017,0.983,0.0,-0.9638
3273,0.7,0.9,0.042,0.949,0.009,-0.9565
3274,0.3,0.5,0.029,0.963,0.008,-0.9413
3275,0.025,0.5,0.028,0.963,0.008,-0.8767
3276,-0.14583333333333331,0.3458333333333334,0.036,0.957,0.007,-0.991
3277,0.13484848484848486,0.4848484848484848,0.013,0.973,0.013,0.34
3278,0.0,0.3333333333333333,0.041,0.955,0.004,-0.9787
3279,0.041666666666666664,0.06666666666666667,0.008,0.992,0.0,-0.5707
328,0.15555555555555559,0.39444444444444443,0.025,0.97,0.005,-0.9686
3280,0.016666666666666666,0.4083333333333333,0.023,0.975,0.002,-0.9684
3281,0.29166666666666663,0.47916666666666663,0.018,0.962,0.02,0.7063
3282,-0.07407407407407408,0.31851851851851853,0.023,0.97,0.006,-0.9735
3283,0.008333333333333333,0.5791666666666666,0.012,0.985,0.003,-0.8152
3284,0.01,0.38,0.023,0.966,0.012,-0.9158
3285,0.0,0.0,0.027,0.973,0.0,-0.9592
3286,-0.26666666666666666,0.3333333333333333,0.038,0.953,0.008,-0.9797
3287,0.027777777777777776,0.39444444444444443,0.025,0.97,0.004,-0.9826
3288,-0.3083333333333334,0.55,0.022,0.976,0.002,-0.9734
3289,0.13541666666666666,0.4583333333333333,0.026,0.959,0.015,-0.6448
329,0.35,0.825,0.033,0.947,0.021,-0.7096
3290,-0.0666666666666667,0.36406250000000007,0.035,0.962,0.003,-0.9924
3291,0.26666666666666666,0.9444444444444443,0.062,0.93,0.007,-0.9884
3292,-0.4,0.5442307692307693,0.035,0.959,0.007,-0.9688
3293,-0.10833333333333334,0.37083333333333335,0.032,0.965,0.002,-0.9925
3294,0.3333333333333333,0.6666666666666666,0.012,0.98,0.008,-0.4941
3295,0.23333333333333334,0.6611111111111112,0.034,0.952,0.015,-0.9695
3296,0.25,0.5,0.019,0.972,0.009,-0.8357
3297,0.0,0.25,0.014,0.986,0.0,-0.7959
3298,0.07999999999999999,0.8800000000000001,0.042,0.953,0.006,-0.9906
3299,0.23333333333333334,0.7041666666666666,0.02,0.975,0.004,-0.9485
33,0.03333333333333333,0.06666666666666667,0.038,0.955,0.007,-0.8877
330,-0.4,0.55,0.017,0.983,0.0,-0.8807
3300,0.14999999999999997,0.7250000000000001,0.089,0.898,0.013,-0.9524
3301,0.027777777777777776,0.2972222222222222,0.038,0.949,0.013,-0.9756
3302,-0.2,0.3,0.016,0.984,0.0,-0.9081
3303,0.008333333333333333,0.5166666666666666,0.009,0.987,0.005,-0.2023
3304,-0.06000000000000001,0.3666666666666667,0.009,0.986,0.004,-0.6467
3305,-0.027777777777777783,0.3888888888888889,0.015,0.984,0.001,-0.9678
3306,0.16666666666666666,0.4166666666666667,0.021,0.976,0.002,-0.9477
3307,0.1,0.175,0.025,0.971,0.004,-0.9653
3308,-0.25,0.9166666666666666,0.015,0.982,0.003,-0.891
3309,0.09444444444444444,0.8666666666666667,0.039,0.958,0.003,-0.9842
331,-0.8,1.0,0.016,0.977,0.007,-0.8544
3310,0.0,0.0,0.035,0.965,0.0,-0.8402
3311,0.18,0.51,0.041,0.956,0.003,-0.9966
3312,0.0,0.0,0.025,0.975,0.0,-0.9169
3313,0.0375,0.25,0.033,0.957,0.011,-0.9872
3314,0.05000000000000001,0.2333333333333333,0.028,0.967,0.005,-0.9118
3315,-0.8,1.0,0.014,0.98,0.006,-0.7717
3316,0.75,0.95,0.024,0.965,0.011,-0.7588
3317,-0.08750000000000001,0.575,0.024,0.94,0.037,0.9844
3318,0.0,0.0,0.043,0.952,0.005,-0.9826
3319,0.1,0.4,0.03,0.966,0.004,-0.9231
332,-0.3,0.875,0.046,0.95,0.004,-0.9879
3320,0.025,0.35,0.017,0.982,0.001,-0.9784
3321,0.4162760416666667,0.5916666666666667,0.027,0.961,0.012,-0.9671
3322,0.3,0.825,0.02,0.962,0.018,0.3903
3323,0.6,0.9,0.023,0.969,0.008,-0.9254
3324,0.0,0.0,0.014,0.986,0.0,-0.875
3325,0.0,0.9375,0.027,0.973,0.0,-0.989
3326,0.0,0.55,0.02,0.98,0.0,-0.7783
3327,0.06111111111111111,0.20555555555555557,0.033,0.957,0.01,-0.9681
3328,0.016666666666666666,0.3333333333333333,0.036,0.94,0.024,-0.5106
3329,-0.02708333333333334,0.6333333333333333,0.027,0.963,0.01,-0.9866
333,0.05967230902777778,0.41555555555555557,0.024,0.971,0.005,-0.9986
3330,-0.06111111111111112,0.4777777777777777,0.039,0.957,0.004,-0.993
3331,0.0,0.0,0.014,0.944,0.043,0.9858
3332,-0.1571428571428571,0.5785714285714285,0.039,0.958,0.002,-0.9944
3333,0.6,0.9,0.008,0.988,0.004,-0.3076
3334,0.011111111111111112,0.35555555555555557,0.022,0.978,0.0,-0.9274
3335,0.0125,0.9375,0.024,0.97,0.005,-0.9517
3336,-0.06666666666666668,0.5,0.004,0.989,0.006,0.0227
3337,0.18999999999999995,0.85,0.022,0.961,0.017,-0.128
3338,-0.2555555555555556,0.6055555555555555,0.018,0.978,0.004,-0.9368
3339,0.0,0.0,0.02,0.976,0.004,-0.7184
334,0.16770833333333332,0.26666666666666666,0.025,0.969,0.006,-0.9871
3340,0.03333333333333333,0.6166666666666667,0.026,0.971,0.003,-0.9669
3341,0.03666666666666667,0.81,0.033,0.946,0.021,-0.9543
3342,0.2833333333333334,0.7888888888888889,0.013,0.984,0.002,-0.8625
3343,-0.04214285714285715,0.3242857142857143,0.035,0.961,0.004,-0.9945
3344,-0.020833333333333332,0.14791666666666664,0.037,0.957,0.006,-0.9886
3345,0.03,0.4,0.017,0.983,0.0,-0.9555
3346,-0.05,0.05,0.021,0.974,0.004,-0.8429
3347,-0.07272727272727274,0.3772727272727273,0.017,0.983,0.0,-0.9657
3348,-0.25,0.525,0.039,0.954,0.007,-0.9689
3349,0.09,0.43,0.025,0.975,0.001,-0.9877
335,-0.4,0.55,0.034,0.959,0.007,-0.9432
3350,0.26249999999999996,0.525,0.023,0.973,0.004,-0.9926
3351,0.08333333333333333,0.4566666666666667,0.014,0.983,0.003,-0.8126
3352,0.03749999999999999,0.54,0.025,0.962,0.013,-0.9388
3353,0.1,0.4,0.035,0.96,0.005,-0.9747
3354,0.05555555555555555,0.6944444444444445,0.042,0.953,0.005,-0.992
3355,0.025,1.0,0.022,0.971,0.007,-0.9614
3356,-0.04861111111111111,0.3819444444444445,0.02,0.972,0.008,-0.9191
3357,0.3181818181818182,0.7272727272727273,0.027,0.97,0.003,-0.9571
3358,0.01799768518518519,0.287037037037037,0.039,0.953,0.008,-0.9956
3359,0.7,0.9,0.025,0.955,0.02,-0.3224
336,0.016666666666666666,0.3333333333333333,0.017,0.979,0.004,-0.8225
3360,0.0,0.0,0.026,0.971,0.003,-0.9439
3361,0.049999999999999996,0.2555555555555556,0.017,0.979,0.004,-0.9769
3362,-0.23333333333333336,0.4666666666666666,0.019,0.977,0.004,-0.8362
3363,-0.10714285714285714,0.7142857142857143,0.026,0.959,0.015,-0.9049
3364,-0.03333333333333334,0.13333333333333333,0.031,0.969,0.0,-0.987
3365,0.08166666666666667,0.3287179487179487,0.029,0.967,0.004,-0.984
3366,0.15,0.8800000000000001,0.029,0.958,0.013,-0.9285
3367,0.39999999999999997,0.525,0.033,0.959,0.009,-0.9888
3368,-0.8,1.0,0.019,0.981,0.0,-0.9423
3369,0.12142857142857144,0.692857142857143,0.011,0.984,0.004,-0.9041
337,0.21000000000000002,0.62,0.026,0.963,0.011,-0.9255
3370,0.125,1.0,0.071,0.922,0.007,-0.9827
3371,0.022222222222222223,0.37777777777777777,0.015,0.985,0.0,-0.7783
3372,0.0,0.0,0.039,0.961,0.0,-0.9887
3373,0.0625,0.2,0.035,0.962,0.002,-0.9826
3374,0.28214285714285714,0.557142857142857,0.019,0.963,0.018,0.5859
3375,0.15666666666666668,0.4933333333333333,0.029,0.963,0.007,-0.9871
3376,0.023376623376623374,0.141991341991342,0.028,0.956,0.017,-0.8414
3377,0.0,0.125,0.036,0.949,0.014,-0.984
3378,-0.01666666666666667,0.44166666666666665,0.022,0.975,0.003,-0.9371
3379,-0.24444444444444446,0.37777777777777777,0.028,0.967,0.005,-0.9646
