,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
1892,1892,1892,1892,1892,2702,2702,true-meta-information," Por Bernardo Caram e Gustavo Garcia, G1, Brasília ",https://g1.globo.com/politica/noticia/saiba-o-que-esta-em-jogo-nas-eleicoes-desta-semana-na-camara-e-no-senado.ghtml,politica,2017-01-30 00:00:00,1934,1691,655,0,16,197,11,557,91,55,26,0,0,61,3.5217400000000003,8437,24.5072,4.98936,0.00118273,0.193634,0.387345
1893,1893,1893,1893,1893,2703,2703,true-meta-information, Por BBC ,https://g1.globo.com/educacao/noticia/negros-e-negras-brasileiros-que-deveriam-ser-mais-estudados-nas-escolas.ghtml,tv_celebridades,2017-11-19 00:00:00,2177,1894,823,0,4,236,1,520,102,73,35,0,0,102,2.69524,9053,18.0381,4.7798300000000005,0.0,0.231481,0.43453
1894,1894,1894,1894,1894,2704,2704,true-meta-information," Por G1, Brasília ",https://g1.globo.com/politica/operacao-lava-jato/noticia/lista-sigilosa-de-fachin-cita-lula-palocci-e-cunha-diz-jornal.ghtml,politica,2017-04-19 00:00:00,1321,1168,509,0,10,170,5,349,29,51,26,0,0,63,2.83333,5977,21.6296,5.1172900000000014,0.0,0.154143,0.435788
1895,1895,1895,1895,1895,2705,2705,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/quinta-22-de-marco-de-2018.ghtml,politica,2018-03-22 00:00:00,812,724,406,0,9,102,6,221,33,24,16,0,0,25,2.5142900000000004,3370,20.6857,4.6547,0.00138122,0.17647100000000002,0.560773
1896,1896,1896,1896,1896,2706,2706,true-meta-information," Por Tahiane Stochero, G1 SP ",https://g1.globo.com/sp/sao-paulo/noticia/moro-diz-nao-se-arrepender-de-ter-divulgado-audio-entre-lula-e-dilma.ghtml,politica,2017-11-27 00:00:00,576,485,274,None,3,101,4,130,18,18,18,6,0,30,3.79167,2361,20.2083,4.8680400000000015,0.0,0.155844,0.564948
1897,1897,1897,1897,1897,2707,2707,true-meta-information," Por Mayara Vieira, NSC TV ",https://g1.globo.com/sc/santa-catarina/seu-dinheiro-vale-mais/noticia/educacao-financeira-comeca-na-infancia-dizem-especialistas.ghtml,politica,2018-03-20 00:00:00,1351,1162,469,0,1,234,10,271,54,81,25,9,0,116,3.25862,5206,20.0345,4.48021,0.00860585,0.267327,0.403614
1898,1898,1898,1898,1898,2708,2708,true-meta-information," Por Mariana Oliveira, TV Globo, Brasília ",https://g1.globo.com/politica/noticia/janot-opina-pela-continuidade-do-inquerito-no-supremo-contra-eduardo-paes.ghtml,politica,2017-02-22 00:00:00,382,334,168,0,9,57,2,106,15,8,8,0,0,9,2.66667,1719,18.5556,5.14671,0.0,0.141104,0.5029939999999999
1899,1899,1899,1899,1899,2709,2709,true-meta-information, Luiz Vassallo e Julia Affonso ,http://politica.estadao.com.br/blogs/fausto-macedo/dilma-diz-que-palocci-e-mentiroso/,politica,2017-07-09 00:00:00,893,738,352,0,9,92,7,251,30,18,4,0,0,45,5.16667,3676,24.6,4.9810300000000005,0.0,0.139942,0.476965
1900,1900,1900,1900,1900,271,271,true-meta-information,Marinanna Holanda,"http://politica.estadao.com.br/noticias/geral,huck-fala-do-agora-no-faustao-e-movimento-recebe-1-3-mil-inscricoes-em-um-dia,70002144463",tv_celebridades,2017-09-01 00:00:00,410,346,203,None,2,59,2,91,18,23,6,2,2,26,4.57143,1631,24.7143,4.71387,0.00289017,0.273333,0.586705
1901,1901,1901,1901,1901,2710,2710,true-meta-information," Por Tatiana Santiago, G1 São Paulo ",https://g1.globo.com/sao-paulo/noticia/tesoureiro-da-campanha-de-2014-edinho-silva-presta-depoimento-sobre-chapa-dilma-temer.ghtml,tv_celebridades,2017-03-17 00:00:00,747,639,315,None,12,109,7,193,29,25,17,1,0,25,3.0857099999999997,3203,18.2571,5.012519999999999,0.00156495,0.178808,0.492958
1902,1902,1902,1902,1902,2711,2711,true-meta-information," Por Marta Cavallini e Fábio Amato, G1 ",https://g1.globo.com/economia/noticia/previc-decreta-intervencao-em-fundo-de-pensao-de-funcionarios-dos-correios.ghtml,politica,2017-04-10 00:00:00,1219,1072,513,None,10,131,10,355,47,34,21,0,0,25,2.94,5729,21.44,5.34422,0.000932836,0.166667,0.478545
1903,1903,1903,1903,1903,2712,2712,true-meta-information," Por Walace Lara, TV Globo ",https://g1.globo.com/sao-paulo/noticia/camara-de-sp-paga-salario-de-r-15-mil-a-manobrista-e-r-10-mil-a-engraxate.ghtml,tv_celebridades,2016-11-21 00:00:00,507,432,215,0,3,58,0,130,21,21,8,1,0,22,2.88462,2020,16.6154,4.67593,0.00462963,0.223404,0.49768500000000004
1904,1904,1904,1904,1904,2713,2713,true-meta-information," Raphael Ramos, O Estado de S.Paulo ","http://esportes.estadao.com.br/noticias/futebol,povo-nao-tem-nocao-das-falcatruas-e-sacanagens-da-cbf-diz-romario,70001961937",politica,2017-02-09 00:00:00,1004,885,417,0,38,146,4,242,44,56,16,3,0,57,2.70455,4098,20.1136,4.63051,0.00112994,0.257732,0.471186
1905,1905,1905,1905,1905,2714,2714,true-meta-information," Por Delis Ortiz, TV Globo, Brasília ",https://g1.globo.com/politica/noticia/temer-decide-nomear-deputado-carlos-marun-para-o-comando-da-secretaria-de-governo.ghtml,politica,2017-11-22 00:00:00,1462,1285,555,None,15,175,8,388,51,37,16,3,0,63,3.40385,6375,24.7115,4.96109,0.00077821,0.156306,0.431907
1906,1906,1906,1906,1906,2715,2715,true-meta-information," Por Luiza Garonce, G1 DF ",https://g1.globo.com/df/distrito-federal/noticia/curta-brasilia-exibe-filmes-em-realidade-virtual-mostras-estrangeiras-e-videoclipes.ghtml,politica,2017-12-14 00:00:00,1657,1406,592,0,4,146,1,415,121,26,19,0,0,36,3.9841300000000004,6885,22.3175,4.89687,0.012091,0.26203200000000004,0.42105299999999996
1907,1907,1907,1907,1907,2716,2716,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/pandora-brasil/,politica,2018-01-15 00:00:00,2185,1963,860,0,24,285,11,562,102,92,47,1,0,109,3.5238099999999997,9628,31.1587,4.90474,0.0020377,0.229044,0.438105
1908,1908,1908,1908,1908,2717,2717,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/sexta-feira-27-de-outubro-de-2017.ghtml,politica,2017-10-27 00:00:00,851,745,441,None,10,111,6,223,36,18,8,0,0,26,2.46512,3578,17.3256,4.8026800000000005,0.00268456,0.161677,0.591946
1909,1909,1909,1909,1909,2718,2718,true-meta-information," Por Gustavo Garcia e Fernanda Calgaro, G1, Brasília ",https://g1.globo.com/politica/noticia/congresso-conclui-analise-de-vetos-e-libera-pauta-para-votacao-da-nova-meta-fiscal.ghtml,politica,2017-08-30 00:00:00,1066,963,443,None,9,144,5,282,54,33,28,0,0,36,2.19149,4889,20.4894,5.07684,0.0,0.204225,0.460021
1910,1910,1910,1910,1910,2719,2719,true-meta-information," Por Isabela Leite e Leo Arcoverde, GloboNews, São Paulo ",https://g1.globo.com/sao-paulo/noticia/pedofilo-relata-drama-doenca-tem-que-ser-tratada-como-se-trata-as-drogas.ghtml,tv_celebridades,2017-01-11 00:00:00,887,766,369,None,3,164,9,180,33,47,30,5,2,68,2.6888900000000002,3657,17.0222,4.77415,0.00130548,0.232558,0.48172299999999996
1911,1911,1911,1911,1911,272,272,true-meta-information,None,"http://esportes.estadao.com.br/noticias/velocidade,rubens-barrichello-recebe-alta-do-hospital-apos-dez-dias-internado,70002182065",sociedade_cotidiano,2018-07-02 00:00:00,254,226,139,None,0,30,0,69,12,12,2,3,0,12,2.54545,1079,20.5455,4.7743400000000005,0.00442478,0.24242399999999997,0.6150439999999999
1912,1912,1912,1912,1912,2720,2720,true-meta-information," Mateus Coutinho, Julia Affonso e Ricardo Brandt ",http://politica.estadao.com.br/blogs/fausto-macedo/lava-jato-mira-nos-100-maiores-da-lei-rouanet/,politica,2016-03-06 00:00:00,363,339,209,0,9,44,3,108,12,7,8,0,0,13,1.84615,1761,26.0769,5.1946900000000005,0.0058997,0.125,0.6165189999999999
1913,1913,1913,1913,1913,2721,2721,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/terca-feira-24-de-outubro-de-2017.ghtml,politica,2017-10-24 00:00:00,857,775,446,None,6,102,1,248,37,27,13,0,0,32,2.21622,3701,20.9459,4.77548,0.00258065,0.182857,0.575484
1914,1914,1914,1914,1914,2722,2722,true-meta-information," Por Fabiano Costa, G1, Brasília ",https://g1.globo.com/politica/noticia/em-despacho-relator-acusa-defesa-de-dilma-de-tentar-atrasar-acao-no-tse.ghtml,politica,2017-03-14 00:00:00,894,789,375,None,11,115,6,249,32,22,15,0,0,31,4.2,4084,31.56,5.17617,0.00253485,0.148352,0.475285
1915,1915,1915,1915,1915,2723,2723,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/sexta-feira-8-de-dezembro-de-2017.ghtml,politica,2017-08-12 00:00:00,985,879,482,0,9,119,5,259,50,32,17,0,0,26,2.0,4073,16.5849,4.6336699999999995,0.00227531,0.21693099999999998,0.54835
1916,1916,1916,1916,1916,2724,2724,true-meta-information, Por G1 RS ,https://g1.globo.com/rs/rio-grande-do-sul/noticia/mais-de-20-pessoas-ligadas-ao-rs-tem-inqueritos-encaminhados-pelo-stf-a-outras-instancias.ghtml,politica,2017-12-04 00:00:00,2813,2446,881,None,23,340,18,694,83,78,67,2,1,93,3.63366,12217,24.2178,4.99469,0.00122649,0.15570599999999998,0.36018
1917,1917,1917,1917,1917,2725,2725,true-meta-information," Ricardo Brito, Beatriz Bulla, Julia Lindner e Isabela Bonfim, O Estado de S.Paulo ","http://politica.estadao.com.br/noticias/geral,mais-de-23-dos-discursos-de-senadores-sao-favoraveis-ao-impeachment,10000073108",politica,2016-08-31 00:00:00,1419,1198,588,0,73,163,6,397,40,49,20,0,3,48,4.42,5831,23.96,4.86728,0.000834725,0.158929,0.49081800000000003
1918,1918,1918,1918,1918,2726,2726,true-meta-information," Por Fernanda Borges, G1 GO ",https://g1.globo.com/goias/noticia/demostenes-e-marconi-receberam-caixa-dois-em-troca-de-saneamento-no-entorno-do-df-diz-delator-da-odebrecht.ghtml,tv_celebridades,2017-04-13 00:00:00,2540,2158,750,0,20,362,21,566,56,102,51,15,1,137,4.29213,10540,24.2472,4.88415,0.0,0.170259,0.347544
1919,1919,1919,1919,1919,2727,2727,true-meta-information," Por Adriana Justi, G1 PR, Curitiba ",https://g1.globo.com/pr/parana/noticia/mpf-reforca-pedido-de-condenacao-contra-bendine-marcelo-odebrecht-e-outros-reus-em-processo-da-lava-jato.ghtml,politica,2018-01-30 00:00:00,617,553,258,None,5,54,1,177,19,16,5,0,0,13,2.56,2769,22.12,5.00723,0.0,0.151515,0.466546
1920,1920,1920,1920,1920,2728,2728,true-meta-information," Por Bernardo Caram, G1, Brasília ",https://g1.globo.com/politica/noticia/comissao-aprova-projeto-que-preve-regras-sobre-distribuicao-do-fundo-eleitoral.ghtml,politica,2017-12-09 00:00:00,1407,1244,496,0,5,187,17,371,69,47,42,0,0,50,2.7627099999999998,6235,21.0847,5.01206,0.0,0.207885,0.398714
1921,1921,1921,1921,1921,2729,2729,true-meta-information," Por Rosanne DAgostino, G1, São Paulo ",https://g1.globo.com/politica/operacao-lava-jato/noticia/delatores-dizem-ter-repassado-por-fora-r-4456-milhoes-a-campanhas-presidenciais-de-2014.ghtml,politica,2017-09-06 00:00:00,2233,1946,705,0,27,345,15,528,82,100,63,2,1,131,2.98958,9303,20.2708,4.7805800000000005,0.00154162,0.208477,0.362282
1922,1922,1922,1922,1922,273,273,true-meta-information,Fernando Nakagawa,"http://economia.estadao.com.br/noticias/geral,reforma-da-previdencia-tem-de-ser-feita-e-ponto-final-diz-diretor-da-ocde,70002207745",politica,2018-02-28 00:00:00,411,346,172,None,6,66,2,99,22,11,14,0,0,16,3.25,1669,17.3,4.8237,0.0,0.2,0.4971100000000001
1923,1923,1923,1923,1923,2730,2730,true-meta-information," Por Paula Resende, G1 GO ",https://g1.globo.com/goias/noticia/veja-raio-x-do-novo-terminal-do-aeroporto-de-goiania-apos-1-ano-de-operacoes.ghtml,politica,2017-05-21 00:00:00,2642,2270,981,0,15,330,9,649,107,126,28,4,0,108,2.95238,11059,18.0159,4.87181,0.00264317,0.23799800000000002,0.432159
1924,1924,1924,1924,1924,2731,2731,true-meta-information, Por G1 ,https://g1.globo.com/mundo/noticia/tribunal-vai-revisar-sentencas-contra-parlamento-venezuelano.ghtml,politica,2017-01-04 00:00:00,785,664,343,0,5,90,3,205,44,14,11,0,0,24,3.66667,3568,20.1212,5.37349,0.00451807,0.19660999999999998,0.516566
1925,1925,1925,1925,1925,2732,2732,true-meta-information, Por G1 ,https://g1.globo.com/pop-arte/noticia/anitta-manda-recado-apos-criticas-sobre-ex-bbb-lucas-ja-cansaram-de-fazer-essas-coisas-e-ficam-ai-na-internet-falando-dos-outros.ghtml,tv_celebridades,2018-02-28 00:00:00,415,359,203,0,3,79,2,93,7,24,6,1,0,27,2.43478,1619,15.6087,4.50975,0.019498599999999998,0.180233,0.5654600000000001
1926,1926,1926,1926,1926,2733,2733,true-meta-information," Thiago Faria, Daniel Bramatti e Cecília do Lago, O Estado de S.Paulo ","http://politica.estadao.com.br/noticias/geral,rejeicao-recebeu-apoio-de-deputados-pro-impeachment,70001922080",politica,2017-03-08 00:00:00,754,651,294,0,7,81,3,200,30,32,4,1,0,25,2.6410299999999998,3106,16.6923,4.77112,0.0,0.22064099999999998,0.451613
1927,1927,1927,1927,1927,2734,2734,true-meta-information," Por Luísa Melo, G1 ",https://g1.globo.com/economia/pme/noticia/desempregado-contador-vende-bolos-ate-conseguir-se-recolocar-no-mercado.ghtml,tv_celebridades,2017-08-19 00:00:00,887,762,392,None,3,145,6,201,27,49,20,3,0,43,2.60417,3517,15.875,4.61549,0.0,0.21965300000000001,0.514436
1928,1928,1928,1928,1928,2735,2735,true-meta-information," Pedro Venceslau e Mateus Coutinho, O Estado de S. Paulo ","http://politica.estadao.com.br/noticias/geral,mtst-ocupa-sede-da-presidencia-em-sp,10000054791",politica,2016-02-06 00:00:00,508,447,256,0,10,71,2,137,25,10,11,0,0,10,2.44,2239,17.88,5.00895,0.0,0.168269,0.572707
1929,1929,1929,1929,1929,2736,2736,true-meta-information," Sandra Manfrini e Carla Araújo, O Estado de S.Paulo ","http://politica.estadao.com.br/noticias/geral,protesto-na-sede-da-cgu-impede-entrada-de-ministro-da-transparencia-no-predio,10000054160",politica,2016-05-30 00:00:00,372,319,174,0,8,43,1,108,10,5,4,0,0,4,3.5333300000000003,1641,21.2667,5.1442,0.0,0.0993377,0.545455
1930,1930,1930,1930,1930,2737,2737,true-meta-information," Por Luciana Amaral, G1, Brasília ",https://g1.globo.com/politica/noticia/comissao-de-etica-publica-apura-conduta-de-20-dos-25-ministros-do-governo-temer.ghtml,politica,2017-01-30 00:00:00,951,840,399,0,6,107,6,255,56,20,19,0,0,31,3.46875,4265,26.25,5.077380000000002,0.0,0.209945,0.475
1931,1931,1931,1931,1931,2738,2738,true-meta-information," Marco Antônio Carvalho e Carlos Mendes, Impresso ","http://brasil.estadao.com.br/noticias/geral,com-sete-casos-por-dia-latrocinios-aumentam-58-no-pais-em-sete-anos,70002065437",politica,2017-10-30 00:00:00,774,676,379,None,2,113,2,194,30,27,12,1,0,42,2.33333,3150,16.0952,4.6597599999999995,0.00147929,0.185668,0.560651
1932,1932,1932,1932,1932,2739,2739,true-meta-information, Estado da Arte ,http://cultura.estadao.com.br/blogs/estado-da-arte/me-too-autonomia/,tv_celebridades,2018-01-30 00:00:00,1818,1606,758,0,4,189,12,455,135,62,26,3,7,110,3.6551699999999996,8282,27.6897,5.15691,0.00249066,0.30590100000000003,0.47198
1933,1933,1933,1933,1933,274,274,true-meta-information," Por Alexandro Martello, G1, Brasília ",https://g1.globo.com/economia/noticia/ministro-da-fazenda-diz-que-ha-preocupacao-com-a-variacao-grande-do-preco-de-gas-de-cozinha.ghtml,tv_celebridades,2018-09-02 00:00:00,1031,868,386,0,6,133,2,250,36,42,13,5,1,51,3.88095,4302,20.6667,4.95622,0.00230415,0.203655,0.4447
1934,1934,1934,1934,1934,2740,2740,true-meta-information, Por G1 São Carlos e Araraquara ,https://g1.globo.com/sp/sao-carlos-regiao/noticia/suspeito-assume-ter-extorquido-padre-com-video-de-sexo-mas-nega-ter-matado-pm.ghtml,tv_celebridades,2018-02-22 00:00:00,1006,878,380,0,10,178,1,239,15,48,22,2,0,48,2.4615400000000003,3999,16.8846,4.55467,0.00455581,0.151079,0.432802
1935,1935,1935,1935,1935,2741,2741,true-meta-information, Mateus Coutinho e Fausto Macedo ,http://politica.estadao.com.br/blogs/fausto-macedo/promotoria-aponta-desvios-de-r-14-mi-no-governo-anastasia/,politica,2016-05-30 00:00:00,678,592,324,0,13,48,3,200,20,15,12,0,0,9,4.09524,3135,28.1905,5.29561,0.00337838,0.141129,0.547297
1936,1936,1936,1936,1936,2742,2742,true-meta-information, Andreza Matais e Luiza Pollo ,http://politica.estadao.com.br/blogs/coluna-do-estadao/pf-pede-indiciamento-de-presidente-do-bradesco/,politica,2016-05-31 00:00:00,260,236,138,0,5,33,2,76,11,7,7,0,0,7,1.71429,1239,16.8571,5.25,0.0169492,0.165138,0.584746
1937,1937,1937,1937,1937,2743,2743,true-meta-information," Por Viviane Machado, G1 ES ",https://g1.globo.com/es/espirito-santo/noticia/novo-aeroporto-de-vitoria-e-inaugurado-depois-de-16-anos-de-longa-espera.ghtml,politica,2018-03-29 00:00:00,1225,1076,493,0,6,160,17,285,51,55,28,0,1,38,2.61404,5063,18.8772,4.70539,0.0009293680000000001,0.238202,0.458178
1938,1938,1938,1938,1938,2744,2744,true-meta-information," Por Bernardo Caram e Fernanda Calgaro, G1, Brasília ",https://g1.globo.com/politica/noticia/fiador-de-temer-centrao-confronta-planalto-de-olho-na-sucessao-da-camara.ghtml,politica,2016-10-12 00:00:00,962,813,345,None,14,115,10,273,35,28,20,1,0,31,3.82051,3871,20.8462,4.76138,0.0,0.16237100000000002,0.424354
1939,1939,1939,1939,1939,2745,2745,true-meta-information," Por G1, São Paulo ",https://g1.globo.com/rs/rio-grande-do-sul/noticia/condenacao-de-lula-na-2-instancia-veja-as-provas-que-basearam-a-decisao-do-trf-4.ghtml,politica,2018-01-24 00:00:00,2197,1912,691,0,23,285,14,598,76,41,32,1,1,109,3.06452,9336,20.5591,4.88285,0.00104603,0.132503,0.361402
1940,1940,1940,1940,1940,2746,2746,true-meta-information," Por Malu Mazza, G1 PR e RPC, Curitiba ",https://g1.globo.com/pr/parana/noticia/advogados-de-marcelo-odebrecht-entregam-mais-de-40-e-mails-a-moro-e-dizem-que-mensagens-comprovam-a-relacao-da-odebrecht-com-lula.ghtml,politica,2018-02-28 00:00:00,688,635,281,None,2,83,1,181,25,31,10,1,0,41,1.82759,3001,21.8966,4.72598,0.00944882,0.212121,0.44251999999999997
1941,1941,1941,1941,1941,2747,2747,true-meta-information, ,https://g1.globo.com/politica/noticia/renan-chega-ao-senado-e-abre-sessao-no-plenario-da-casa.ghtml,politica,2016-08-12 00:00:00,791,704,347,0,8,123,5,224,27,19,22,0,0,24,2.71875,3474,22.0,4.93466,0.00142045,0.13256500000000002,0.49289799999999995
1942,1942,1942,1942,1942,2748,2748,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/madame-nao-tem-o-menor-senso-de-locao/,politica,2016-08-29 00:00:00,1491,1317,714,0,6,196,10,335,106,52,25,1,0,129,3.7021300000000004,6448,28.0213,4.8959800000000016,0.00759301,0.297552,0.542141
1943,1943,1943,1943,1943,2749,2749,true-meta-information, Por RPC Curitiba ,https://g1.globo.com/pr/parana/noticia/marcelo-odebrecht-diz-acreditar-que-lula-sabia-de-propinas-mas-diz-nunca-ter-falado-sobre-isso-com-o-ex-presidente.ghtml,politica,2017-05-09 00:00:00,927,817,333,0,2,142,8,221,13,39,17,8,0,70,2.75,3950,20.425,4.83476,0.0,0.143251,0.407589
1944,1944,1944,1944,1944,275,275,true-meta-information,None,http://www1.folha.uol.com.br/poder/2018/01/1953882-quanto-mais-me-acusam-mais-subo-nas-pesquisas-diz-lula.shtml,politica,2018-01-27 00:00:00,707,626,311,None,12,90,6,182,25,28,9,5,1,34,4.05,2951,31.3,4.71406,0.0,0.194853,0.496805
1945,1945,1945,1945,1945,2750,2750,true-meta-information, Por G1 Campinas e Região ,https://g1.globo.com/sp/campinas-regiao/noticia/em-tres-anos-campinas-triplica-gastos-em-acoes-contra-dengue-zika-e-chikungunya.ghtml,politica,2018-03-16 00:00:00,709,612,300,None,3,89,3,190,28,13,11,0,0,17,3.46429,2972,21.8571,4.85621,0.0179739,0.146953,0.490196
1946,1946,1946,1946,1946,2751,2751,true-meta-information," Por Bruno Albernaz, G1 Rio ",https://g1.globo.com/rj/rio-de-janeiro/noticia/policial-carioca-vira-documentarista-grava-filme-na-africa-do-sul-e-compara-situacao-com-a-do-brasil.ghtml,tv_celebridades,2018-03-23 00:00:00,863,762,371,None,1,120,2,213,54,36,14,1,2,45,2.40476,3661,18.1429,4.80446,0.00656168,0.27026999999999995,0.4868770000000001
1947,1947,1947,1947,1947,2752,2752,true-meta-information," Por G1, Brasília ",https://g1.globo.com/politica/noticia/delator-diz-que-dilma-indicou-mercadante-como-interlocutor-sobre-lava-jato.ghtml,politica,2017-04-15 00:00:00,1274,1140,458,0,17,160,12,339,54,56,14,3,0,74,2.48148,6140,21.1111,5.38596,0.0008771930000000001,0.220441,0.401754
1948,1948,1948,1948,1948,2753,2753,true-meta-information, Por G1 ,https://g1.globo.com/politica/operacao-lava-jato/noticia/video-delacao-de-marcelo-odebrecht.ghtml,politica,2017-12-04 00:00:00,873,763,384,0,11,85,5,233,26,25,7,2,0,51,3.4375,3794,23.8438,4.97248,0.0,0.160377,0.5032770000000001
1949,1949,1949,1949,1949,2754,2754,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/sexta-feira-25-de-agosto-de-2017.ghtml,politica,2017-08-25 00:00:00,845,739,438,0,9,89,4,238,39,23,12,0,0,31,2.8648599999999997,3487,19.973,4.71854,0.00270636,0.189602,0.592693
1950,1950,1950,1950,1950,2755,2755,true-meta-information," Por Fábio Almeida, RBS TV ",https://g1.globo.com/rs/rio-grande-do-sul/noticia/policia-acredita-que-prisao-de-quadrilha-vai-reduzir-roubo-de-carros-no-rs-nos-proximos-dias.ghtml,politica,2017-10-04 00:00:00,1710,1439,615,None,11,244,4,421,39,74,38,6,1,70,3.07955,6822,16.3523,4.7407900000000005,0.000694927,0.169925,0.42738000000000004
